,Unnamed: 0,RANK,AVERAGE_ASSISTS,AVERAGE_DEATHS,AVERAGE_KILLS,DAMAGEDEALT_RATE,DAMAGETAKEN_RATE,KDA,MINUTE_DAMAGEDEALT,MINUTE_DAMAGETAKEN,MINUTE_ECONOMIC,MINUTE_HITS,MINUTE_WARDKILLED,MINUTE_WARDSPLACED,MVP,OFFERED_RATE,VICTORY_RATE,PLAYS_TIMES,F_SCORE,PLAYER_IMAGE,PLAYER_NAME,PLAYER_CHINESE_NAME,POSITION,TEAM_NAME,TOTAL_ASSISTS,TOTAL_DEATHS,TOTAL_KILLS,WIN
0,0,1,7.1,1.3,3.2,19.2,17.7,7.9,390.1,396.7,7.8,7.8,0.2,0.5,1,78.6,70.0,10,34.7,http://img1.famulei.com/z/0/p/175/2521595327752_100X100.png,Seraph,Shin Wu-Yeong,上单,ENVY,71,13,32,7
1,1,2,6.5,2.4,3.5,25.2,23.5,4.1,575.2,423.1,7.9,7.9,0.1,0.4,4,62.4,75.0,24,38.1,http://img1.famulei.com/z/0/p/172/2115123376518_100X100.png,Huni,Seung-hoon Heo,上单,SKT,157,58,84,18
2,2,3,6.6,2.1,2.2,19.1,23.7,4.1,399.3,377.3,7.3,7.3,0.1,0.5,2,64.1,63.3,30,33.4,http://img1.famulei.com/z/0/p/1610/1218275238899_100X100.png,Hauntzer,Kevin Yarnell,上单,TSM,199,64,68,19
3,3,4,7.1,2.4,2.0,16.4,22.6,3.8,341.8,351.6,6.4,6.4,0.1,0.5,0,68.8,37.9,29,30.3,http://img1.famulei.com/z/0/p/175/2519040510133_100X100.png,Lourlo,SAM JACKSON,上单,TL,207,70,60,11
4,4,5,5.3,2.2,2.9,21.0,23.4,3.6,408.2,382.8,7.3,7.3,0.1,0.4,3,68.7,71.4,28,32.7,http://img1.famulei.com/z/0/p/1610/1217012542936_100X100.png,Darshan,Darshan Upadhyaha,上单,CLG,150,63,83,20
5,5,6,7.5,3.0,3.5,17.7,23.3,3.6,317.1,375.8,6.6,6.6,0.2,0.4,0,59.4,100.0,2,33.6,http://img1.famulei.com/z/0/p/1612/1413090278197_100X100.png,Smittyj,Lennart Warkus,上单,GIA,15,6,7,2
6,6,7,4.5,2.1,1.5,17.8,20.8,2.7,314.7,363.7,7.6,7.6,0.1,0.4,1,66.0,100.0,12,25.4,http://img1.famulei.com/z/0/p/176/0915200537896_100X100.png,kfo,Jeong-hun Park,上单,EF,54,26,18,6
7,7,8,5.1,2.7,1.9,17.6,23.2,2.6,379.5,376.2,7.1,7.1,0.1,0.4,2,53.0,57.1,21,29.1,http://img1.famulei.com/z/0/p/175/2518064529151_100X100.png,Balls,An Le,上单,FLY,109,57,41,12
8,8,9,5.6,2.9,1.9,21.3,27.1,2.5,371.2,348.2,6.7,6.7,0.1,0.4,0,77.8,36.8,19,30.6,http://img1.famulei.com/z/0/p/1610/1214361050754_100X100.png,Impact,Eon-Young Jeong,上单,C9,107,56,37,7
9,9,10,5.5,2.5,0.5,16.3,26.0,2.4,292.5,337.1,6.7,6.7,0.1,0.5,0,50.0,50.0,2,28.6,http://img1.famulei.com/z/0/p/1612/2116453826491_100X100.png,Solo,Colin Earnest,上单,EF,11,5,1,1
10,10,11,2.0,3.0,4.0,16.9,26.2,2.0,393.2,414.8,7.3,7.3,0.0,0.5,0,37.5,0.0,1,30.5,http://img1.famulei.com/z/0/p/1612/1617140918001_100X100.jpg,Cris,Cristian Rosales,上单,APX ,2,3,4,0
11,11,12,3.1,2.4,1.6,18.7,21.8,1.9,312.4,340.5,6.7,6.7,0.1,0.5,0,58.9,11.1,9,26.8,http://img1.famulei.com/z/0/p/1612/2114190821762_100X100.png, RF Legendary, RF Legendary,上单,REN,28,22,15,1
12,12,13,4.4,3.0,1.2,15.5,24.6,1.8,286.8,347.7,7.0,7.0,0.0,0.5,0,61.9,25.0,16,25.4,http://img1.famulei.com/z/0/p/1612/1616132547407_100X100.png,BILLYBOSS,BILLY YU,上单,DIG,71,48,20,4
13,13,14,2.0,3.6,2.0,17.1,18.7,1.0,303.2,344.2,7.6,7.6,0.2,0.4,0,50.0,0.0,3,22.3,,Flaresz,Flaresz,上单,REN,6,11,6,0
